Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
21937036,3969,900,6
21958876,15625,0,6
21979680,7225,2209,6
22002560,1600,784,6
22024396,10609,225,6
22047276,20164,841,6
22070180,961,1024,6
22092012,11449,324,6
22114896,4356,4,6
22134632,11664,121,6
22157528,5041,1,6
22177296,49,484,6
22197036,27225,169,6
22219932,0,676,6
22238644,1444,3844,6
22261540,2116,324,6
22283376,1089,484,6
22305200,12769,144,6
22328096,36,676,6
22347852,2809,4,6
22367604,12996,169,6
22390484,3844,361,6
22412336,8100,900,6
22434168,7396,441,6
22456000,2209,361,6
22477852,5329,25,6
22498656,6561,169,6
22520484,961,256,6
22541292,256,729,6
22562104,4,0,6
22578732,4,4,6
22595372,676,144,6
22616180,1369,1,6
22635928,21025,81,6
22657752,4096,900,6
22679608,6084,1600,6
22702492,10000,225,6
22725356,2025,484,6
22747196,100,0,6
22765920,400,81,6
22785684,3844,25,6
22806484,7056,324,6
22828316,14884,400,6
22851200,0,256,6
22869908,15376,2025,6
22893848,1849,3249,6
22916720,8836,1,6
22936480,9,576,6
22955220,484,25,6
22974968,16384,0,6
22995772,10404,1296,6
23019680,2916,676,6
23041544,3249,25,6
23062320,49,64,6
23081060,100,4,6
23099768,169,64,6
23119528,225,25,6
23139276,1089,256,6
23161124,2304,25,6
23181924,289,484,6
23202724,3481,0,6
23222488,400,49,6
23242256,400,49,6
23262028,0,1,6
23278656,256,100,6
23299460,361,4,6
23318176,784,4,6
23336884,1764,256,6
23358748,3136,400,6
23380576,2500,289,6
23402396,5041,729,6
23424248,5476,529,6
23446088,3249,196,6
23467928,36,484,6
23487700,1521,324,6
23509528,361,25,6
23529292,4225,9,6
23549048,1849,576,6
23570900,4,289,6
23589632,1936,1,6
23609372,12321,121,6
23632252,1681,529,6
23654104,4,169,6
23672816,81,16,6
23691552,784,144,6
23712336,3844,169,6
23734160,4900,16,6
23754976,6241,529,6
23776816,1,729,6
23795528,2601,64,6
23816328,9,36,6
23834004,5776,1,6
23853764,10201,16,6
23875608,3249,1296,6
23898488,17161,16,6
23920328,4225,1936,6
23943220,64,400,6
23962992,1024,9,6
23982728,961,121,6
24003520,49,169,6
24023292,2304,529,6
24045128,5929,289,6
24066964,7056,961,6
24088816,14161,81,6
24110648,29929,400,6
24133524,1089,1681,6
24156416,0,400,6
24175132,8993,784,6
24196960,7744,2401,6
24219840,6400,1521,6
24242732,81,25,6
24261456,484,16,6
24281200,3600,484,6
24303052,3844,1,6
24322812,900,576,6
24343616,576,49,6
24363376,4,100,6
24382092,400,169,6
24402872,12544,25,6
24424736,17689,1,6
24445520,6561,900,6
24467368,225,289,6
24488180,9,1,6
24504816,6561,49,6
24525612,2116,324,6
24547464,9,144,6
24566184,196,0,6
24584892,225,9,6
24603608,784,16,6
24623388,1225,144,6
24645216,49,36,6
24663940,1936,4,6
24683696,1444,16,6
24704496,1225,81,6
