Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
15352828,81,0,2
15370528,324,0,2
15389236,484,36,2
15408992,121,25,2
15428764,4,36,2
15446444,169,9,2
15465144,144,0,2
15483868,4,25,2
15501548,36,169,2
15521320,361,64,2
15541068,324,36,2
15560840,0,100,2
15579560,169,289,2
15600352,784,225,2
15621156,900,25,2
15640912,196,196,2
15661716,49,25,2
15680428,16,9,2
15698124,64,0,2
15715792,36,4,2
15733472,36,9,2
15751140,196,16,2
15770912,225,64,2
15790672,9,36,2
15808344,49,16,2
15827084,0,9,2
15843728,9,1,2
15860352,4,1,2
15876996,144,289,2
15897796,64,169,2
15917556,196,1,2
15936272,256,1,2
15955000,49,100,2
15974760,49,100,2
15994516,9,16,2
16012192,36,1,2
16029872,0,169,2
16048592,25,400,2
16068348,25,361,2
16088116,169,256,2
16108912,256,225,2
16129712,169,225,2
16150504,576,25,2
16170264,36,256,2
16190028,1369,25,2
16210832,1024,64,2
16231636,1,4,2
16248268,784,144,2
16269064,400,16,2
16288840,256,4,2
16307556,841,36,2
16327316,144,4,2
16346036,0,9,2
16362680,64,81,2
16381392,4,100,2
16400116,36,0,2
16417800,9,1,2
16434444,121,1,2
16453172,64,25,2
16471872,0,64,2
16489560,9,0,2
16506192,16,256,2
16525952,0,196,2
16544668,49,1,2
16562364,81,0,2
16580032,225,49,2
16599792,0,0,2
16616424,289,9,2
16635156,100,16,2
16654920,49,0,2
16672592,4,0,2
16689240,4,9,2
16705880,4,169,2
16724596,49,196,2
16744344,0,49,2
16762048,36,4,2
16779704,49,64,2
16798436,16,25,2
16817144,144,25,2
16836924,4,4,2
16853552,25,0,2
16871228,9,16,2
16888924,16,0,2
16906596,81,36,2
16925316,36,256,2
16945068,9,100,2
16963804,9,36,2
16981476,49,100,2
17001232,25,64,2
17019960,16,9,2
17037652,0,49,2
17055320,9,121,2
17074044,49,36,2
17092760,25,9,2
17110440,1,4,2
17127072,100,196,2
17147868,81,441,2
17167636,1,256,2
17186360,1,0,2
17202996,9,1,2
17219640,4,0,2
17236284,25,144,2
17256040,9,25,2
17273712,4,169,2
17292440,9,49,2
17310128,9,16,2
17327784,36,256,2
17347532,1600,121,2
17369396,1089,225,2
17391232,289,4,2
17409952,169,100,2
17430760,36,16,2
17449468,25,9,2
17467152,576,9,2
17485880,1521,81,2
17506684,1089,441,2
17528508,1,169,2
17547224,121,1,2
17565960,49,16,2
17584684,49,0,2
17602352,9,25,2
17620040,4,1,2
17636688,25,49,2
17655392,196,25,2
17675152,324,25,2
17694920,324,25,2
17714672,0,4,2
17731312,121,0,2
17750040,0,16,2
17767720,4,0,2
17784356,225,81,2
17804112,81,64,2
17822844,1,4,2
17839480,16,4,2
17857156,121,49,2
17876908,196,1,2
17895652,361,9,2
17914356,289,81,2
17934124,1,196,2
17952844,64,169,2
17972600,121,16,2
17992356,256,16,2
18012112,64,25,2
18030852,4,9,2
18047484,9,1,2
18064124,25,1,2
18081800,9,49,2
18099484,0,1,2
18116124,9,16,2
18133804,256,441,2
18154600,100,961,2
18175400,16,400,2
18195160,1,49,2
18212824,64,0,2
18230516,49,16,2
18249248,1,4,2
18265880,16,9,2
18283560,36,64,2
18302276,0,36,2
18319952,16,0,2
18337636,0,49,2
18355328,121,25,2
18375080,64,16,2
18393804,16,1,2
18411472,0,9,2
18428124,25,0,2
18445788,144,49,2
18465556,16,121,2
18485312,9,169,2
18504032,324,1,2
18522748,16,9,2
18540436,196,1,2
18559164,25,0,2
18576832,4,36,2
18594516,9,1,2
18611156,36,25,2
18629888,36,81,2
18648600,0,0,2
18665240,1,0,2
18681876,1,64,2
18699560,4,25,2
18717232,4,9,2
18733872,4,169,2
18752600,25,36,2
18771316,9,9,2
18787944,16,25,2
18806688,1,1,2
18823324,16,0,2
18841008,1,36,2
18858688,16,25,2
18877396,1,1,2
18894044,64,25,2
18912756,36,0,2
18930440,4,49,2
18948116,16,49,2
18966840,16,49,2
18985564,9,1,2
19002196,1,64,2
19019884,0,25,2
19037560,4,4,2
19054196,36,25,2
19072916,289,16,2
19092688,144,64,2
19112444,16,4,2
19130112,1,100,2
19148840,4,9,2
19165476,64,36,2
19184200,0,1,2
19200844,169,25,2
19220608,36,9,2
19238280,16,0,2
19255960,25,4,2
19273628,36,144,2
19293396,100,256,2
19314208,144,9,2
19332912,729,64,2
19352672,361,81,2
19372440,0,4,2
19389080,196,1,2
19407784,100,0,2
19426520,25,4,2
19444196,9,81,2
19461868,121,4,2
19480596,81,100,2
19500364,25,25,2
19519076,4,0,2
19535724,25,1,2
19553400,196,81,2
19573168,1,16,2
19590840,121,49,2
19610584,0,121,2
19629320,0,25,2
19647004,9,0,2
19663636,36,81,2
19682364,9,64,2
19700036,100,25,2
19719800,81,36,2
19738512,9,25,2
19756200,0,0,2
19772844,9,49,2
19790520,64,4,2
19808192,16,16,2
19826916,4,0,2
19843560,81,1,2
19861228,256,0,2
19879956,64,16,2
19898676,4,16,2
19916352,0,4,2
19932996,36,9,2
19950672,81,9,2
19968356,25,4,2
19986040,25,1,2
20003728,0,1,2
20020356,9,100,2
20039080,1,49,2
20056756,16,1,5
20074432,0,0,5
20091096,1,49,5
20108760,4,49,5
20126428,16,1,5
20144108,0,0,5
20160748,16,289,5
20180524,36,324,5
20200272,0,64,5
20217972,4,576,5
20236684,81,169,5
20256432,4,9,5
20273064,36,0,5
20290756,4,16,5
20308444,25,4,5
20326108,0,25,5
20343792,25,0,5
20361480,64,0,5
20379156,400,81,5
20398924,64,121,5
20418684,36,4,5
20436364,81,9,5
20454044,36,16,5
20472748,4,1,5
20489400,4,81,5
20507068,49,25,5
20525800,100,25,5
20545560,4,16,5
20563236,256,4,5
20581948,1296,4,5
20601712,324,4,5
20620432,0,0,5
20637084,9,9,5
20653724,0,1,5
20670352,49,0,5
