Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
12923396,1,0,2
12940028,36,4,2
12957716,64,0,2
12975396,64,0,2
12993080,324,4,2
13011792,576,25,2
13031556,144,16,2
13051316,0,0,2
13067948,9,0,2
13084580,0,0,2
13101240,49,1,2
13118916,4,1,2
13135552,0,1,2
13152188,1,1,2
13168836,25,0,2
13186512,64,4,2
13204188,289,36,2
13223964,169,25,2
13243712,400,0,2
13262424,1521,81,2
13283228,49,49,2
13301964,100,16,2
13321712,121,0,2
13340436,225,25,2
13360200,1,1,2
13376848,16,4,2
13394516,25,0,2
13412200,36,16,2
13430920,81,16,2
13449636,144,1,2
13468348,9,9,2
13484988,9,4,2
13501636,25,4,2
13519308,49,1,2
13536988,16,0,2
13554668,0,0,2
13571328,9,4,2
13587956,25,1,2
13605636,1,9,2
13622264,16,0,2
13639960,64,4,2
13657644,25,16,2
13676356,4,0,2
13692996,36,1,2
13710680,64,1,2
13728348,16,0,2
13746032,64,1,2
13763720,4,1,2
13780356,4,0,2
13796984,9,0,2
13813636,36,1,2
13831316,16,4,2
13848996,0,1,2
13865624,0,0,2
13882264,0,0,2
13898916,0,1,2
13915564,0,1,2
13932196,4,0,2
13948832,49,1,2
13966520,25,4,2
13984196,16,0,2
14001872,1,0,2
14018504,9,0,2
14035164,1,1,2
14051792,36,4,2
14069468,49,25,2
14088188,1,9,2
14104840,49,1,2
14122524,16,1,2
14140192,4,0,2
14156844,36,1,2
14174524,9,4,2
14191160,81,4,2
14208836,361,9,2
14227556,256,16,2
14247320,36,4,2
14264988,0,1,2
14281628,9,1,2
14298284,49,1,2
14315956,36,1,2
14333636,36,1,2
14351304,289,4,2
14370040,676,25,2
14389800,36,25,2
14408512,121,0,2
14427236,9,1,2
14443876,0,1,2
14460516,25,1,2
14478192,64,16,2
14496912,49,4,2
14514604,4,9,2
14531236,4,9,2
14547868,4,0,2
14564512,9,0,2
14581156,64,0,2
14598836,64,1,2
14616508,49,1,2
14634200,9,0,2
14650824,0,0,2
14667472,4,0,2
14684104,1,0,2
14700756,1,0,2
14717396,9,1,2
14734036,4,1,2
14750668,4,0,2
14767320,1,0,2
14783956,4,1,2
14800604,4,4,2
14817236,49,4,2
14834920,49,0,2
14852592,1,0,2
14869232,1,0,2
14885864,16,0,2
14903552,0,0,2
14920188,4,1,2
14936820,0,0,2
14953456,0,0,2
14970108,0,0,2
14986752,1,0,2
15003396,0,0,2
15020040,4,0,2
15036684,36,1,2
15054364,1,1,2
15070996,64,1,2
15088676,25,1,2
15106352,0,0,2
15122992,1,0,2
15139640,64,0,2
15157328,225,1,2
15176036,36,0,2
15193712,0,0,2
15210352,16,0,2
15228036,81,4,2
15245720,25,16,2
15264436,1,0,2
15281068,1,0,2
15297720,1,1,2
15314356,25,0,2
15332036,36,1,2
15349704,256,4,2
15368444,169,9,2
15387168,1,0,2
15403792,9,1,2
15420444,64,1,2
15438116,81,9,2
15455796,4,0,2
15472444,49,0,2
15490120,9,1,2
15506760,16,0,2
15524428,16,1,2
15542116,9,0,2
15558760,1,0,2
15575404,144,0,2
15594112,64,9,2
15611792,1,4,2
15628436,4,1,2
15645084,1,1,2
15661704,0,0,2
15678360,0,1,2
15695004,1,1,2
15711644,4,1,2
15728272,25,0,2
15745948,9,0,2
15762596,0,0,2
15779240,4,1,2
15795880,36,1,2
15813540,9,0,2
15830204,4,0,2
15846832,64,4,2
15864508,121,9,2
15883224,25,1,2
15900916,0,1,2
15917548,36,1,2
15935236,49,4,2
15952924,1,1,2
15969552,0,0,2
15986200,0,1,2
16002824,0,0,2
16019472,4,0,2
16036124,4,1,2
16052764,16,4,2
16070428,16,9,2
16088120,4,4,2
16104764,9,0,2
16121392,16,0,2
16139068,4,0,2
16155716,1,1,2
16172364,4,1,2
16188992,9,1,2
16205628,0,1,2
16222276,0,4,2
16238916,4,1,2
16255556,9,0,2
16272196,9,0,2
16288844,49,0,2
16306524,100,4,2
16325236,9,9,2
16341872,4,1,2
16358516,36,0,2
16376204,196,4,2
16394920,196,25,2
16414664,9,9,2
16431312,0,0,2
16447948,0,1,2
16464592,1,0,2
16481228,1,4,2
16497880,36,1,2
16515548,256,9,2
16534280,25,1,2
16551964,9,0,2
16568600,25,0,2
16586284,1,0,2
16602904,144,0,2
16621636,49,9,2
16639316,0,1,2
16655948,4,0,2
16672592,49,0,2
16690272,25,0,2
16707948,0,0,2
16724596,4,0,2
16741232,9,0,2
16757880,1,1,2
16774508,16,0,2
16792180,25,0,2
16809872,4,0,2
16826520,25,4,2
16844200,100,9,2
16862920,16,4,2
16880588,1,0,2
16897244,0,1,2
16913864,0,1,2
16930516,0,0,2
16947148,16,0,2
16964836,4,0,2
16981476,0,0,2
16998108,0,0,2
17014744,16,1,2
17032444,25,1,2
17050116,1,0,2
17066752,1,0,2
17083388,16,0,2
17101084,4,0,2
17117724,1,0,2
17134348,1,4,2
17151004,1,1,2
17167632,0,0,2
17184284,4,0,2
17200904,0,0,2
17217556,0,0,2
17234196,0,0,2
17250836,4,0,2
17267476,4,0,2
17284112,16,0,2
17301800,49,0,2
17319464,25,0,2
17337148,25,0,2
17354848,1,0,2
17371476,25,1,2
17389156,1,1,2
17405804,1,0,2
17422444,169,4,2
17441152,36,4,2
17458828,4,4,2
17475472,100,0,2
17494196,625,36,2
17513940,324,25,2
17533700,4,0,2
17550360,16,1,2
17568040,0,0,2
17584672,49,0,2
17602352,36,9,2
17620044,0,4,2
17636680,0,1,2
17653308,0,0,2
17669956,1,1,2
17686604,4,0,2
17703240,0,1,2
17719876,4,9,2
17736508,1,0,2
17753156,1,1,2
17769792,25,0,2
17787472,16,0,2
17805148,9,0,2
17821804,64,1,2
17839476,16,4,2
17857156,16,1,2
17874844,121,1,2
17893564,225,16,2
17913312,64,16,2
17932036,9,1,2
