Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
19916352, 0, 4
19932996, 36, 9
19950672, 81, 9
19968356, 25, 4
19986040, 25, 1
20003728, 0, 1
20020356, 9, 100
20039080, 1, 49
20056756, 16, 1
20074432, 0, 0
20091096, 1, 49
20108760, 4, 49
20126428, 16, 1
20144108, 0, 0
20160748, 16, 289
20180524, 36, 324
20200272, 0, 64
20217972, 4, 576
20236684, 81, 169
20256432, 4, 9
20273064, 36, 0
20290756, 4, 16
20308444, 25, 4
20326108, 0, 25
20343792, 25, 0
20361480, 64, 0
20379156, 400, 81
20398924, 64, 121
20418684, 36, 4
20436364, 81, 9
20454044, 36, 16
20472748, 4, 1
20489400, 4, 81
20507068, 49, 25
20525800, 100, 25
20545560, 4, 16
20563236, 256, 4
20581948, 1296, 4
20601712, 324, 4
20620432, 0, 0
20637084, 9, 9
20653724, 0, 1
20670352, 49, 0
20688040, 9, 4
20704680, 4, 9
20721320, 36, 0
20738984, 49, 9
20756680, 121, 16
20776432, 9, 4
20793076, 16, 1
20810756, 16, 49
20829476, 256, 0
20848200, 484, 25
20867956, 16, 4
20885656, 4, 1
20902284, 4, 1
20918904, 16, 25
20937624, 49, 16
20956352, 9, 16
20974032, 1, 25
20991716, 4, 1
21008348, 0, 4
21025000, 4, 16
21042672, 64, 9
21060352, 81, 4
21078036, 100, 0
21096768, 49, 9
21114424, 121, 36
21134196, 400, 36
21153964, 16, 25
21172672, 0, 16
21190356, 9, 36
21208028, 225, 4
21226748, 121, 16
21246508, 36, 0
21264204, 1, 0
21280848, 36, 1
21298516, 144, 121
21319312, 400, 0
21338020, 441, 484
21358832, 0, 576
21377556, 484, 625
21398348, 324, 361
21419160, 289, 64
21438908, 1681, 2916
21461800, 3249, 3364
21484672, 676, 0
21503384, 1444, 729
21525224, 1764, 289
21547084, 3600, 0
21566812, 0, 529
21585504, 25600, 23409
21610468, 6400, 2704
21633376, 6400, 6288
21656248, 4096, 19044
21680188, 0, 1764
21699936, 28928, 3844
21723836, 15876, 0
21744652, 0, 21609
21765452, 0, 7396
21785208, 400, 441
21805996, 2401, 121
21827860, 196, 324
21848656, 784, 529
21869452, 100, 16
21889216, 256, 400
21910024, 225, 49
21929780, 16, 144
21949556, 225, 169
21970336, 25, 9
21988020, 81, 144
22007776, 121, 16
22027548, 4, 49
22045216, 100, 49
22064984, 16, 4
22082664, 49, 49
22101384, 3136, 0
22121132, 1369, 0
22140892, 0, 5625
22160660, 13456, 9025
22184576, 169, 513
22205360, 9, 28561
22226184, 5476, 1
22245940, 81, 16
22264652, 289, 676
22285452, 625, 324
22306256, 49, 16
22324976, 169, 196
22345780, 100, 9
22364504, 4, 81
22382168, 1225, 121
22404004, 7396, 441
22425864, 1936, 36
22446660, 64, 4
22464336, 25, 49
22483056, 16, 4
22500708, 0, 225
22519468, 12569, 16129
22544404, 0, 0
22561032, 7744, 0
22580812, 0, 2401
22600584, 18769, 2601
22624508, 1296, 3969
22647368, 729, 2025
22669204, 144, 225
22690032, 0, 0
22706644, 0, 0
22723280, 8464, 0
22743056, 4225, 625
22764896, 841, 9
22783620, 169, 256
22804416, 289, 100
22825228, 4, 100
22843936, 196, 196
22864736, 64, 0
22882428, 36, 121
22902180, 121, 36
22921944, 1, 25
22939628, 100, 0
22958352, 256, 30976
22981204, 1764, 0
23000964, 361, 25921
23023864, 6724, 4
23043620, 1, 9
23060256, 729, 900
23081052, 6400, 100
23102896, 676, 9
23121620, 1156, 64
23142428, 169, 25
23162188, 4, 49
23179856, 64, 36
23198596, 0, 0
23215188, 0, 10304
23236004, 0, 0
23252644, 6084, 21904
23276564, 4624, 3025
23299468, 0, 11236
23320252, 26896, 25281
23345220, 3249, 49
23366032, 256, 324
23386824, 64, 16
23405532, 144, 289
23426336, 225, 64
23446104, 1, 49
23463776, 121, 100
23484588, 25, 1
23502256, 49, 100
23522020, 81, 16
23540748, 1, 25
23558408, 32400, 121
23581300, 31808, 4225
23605188, 16641, 4225
23629132, 0, 0
23645772, 11812, 20548
23670724, 26880, 7696
23694652, 3136, 0
23714412, 6400, 36
23735208, 100, 196
23756020, 121, 16
23775784, 1089, 100
23797596, 5184, 0
23817392, 17689, 0
23838176, 784, 0
23856888, 0, 12864
23877708, 0, 27889
23898500, 1296, 1
23918244, 4225, 0
23937996, 961, 32400
23960904, 1225, 9
23980656, 1764, 256
24002488, 4, 100
24021216, 256, 196
24042004, 64, 0
24059704, 49, 121
24079464, 121, 36
24099224, 0, 16
24116916, 49, 0
24134560, 0, 24025
24155368, 0, 5929
24175144, 81, 9
24192816, 81, 9
24210504, 36, 100
24230264, 144, 100
24251052, 16, 4
24268736, 25, 36
24287468, 0, 17161
24308256, 8804, 12305
24332164, 16384, 21904
24357152, 0, 4225
24376896, 0, 15376
24397696, 441, 16129
24420596, 784, 2116
24442408, 900, 7056
24464252, 2209, 49
24485060, 36, 256
24504808, 841, 1156
24526664, 729, 0
24545372, 529, 30532
24568244, 22801, 12569
24593196, 5184, 0
24612980, 6400, 0
24632728, 1, 484
24651448, 289, 36
24671212, 1, 100
24689940, 196, 144
24710740, 49, 0
24728420, 36, 100
24748188, 1849, 4
24767932, 3600, 25
24788748, 256, 361
24809552, 9, 0
24826168, 0, 0
24842800, 21316, 0
24863624, 4489, 9
24883392, 16, 225
24903140, 81, 0
24920820, 25, 144
24940576, 169, 100
24961380, 9, 4
24978016, 4225, 9
24997768, 9604, 576
25019616, 1764, 676
25041456, 25, 25
25060184, 25, 1
25077876, 49, 961
25097640, 1369, 3481
25120484, 1849, 0
25140248, 676, 14884
25163148, 1936, 1
25182904, 9, 196
25201616, 49, 9
25219304, 100, 225
25240092, 196, 81
25259864, 1, 25
25277560, 2116, 0
25297288, 1444, 32144
25321200, 3136, 0
25340976, 4489, 121
25362824, 1, 361
25381540, 169, 1
25400248, 49, 225
25420016, 361, 196
25440808, 36, 4
25458512, 100, 144
