Timestamp,,Sensor1,Sensor2,,,,
18:51:35,45.56,4225,49,,,,
18:51:35,45.568,11881,256,,,,
18:51:35,45.576,1600,144,,,,
18:51:35,45.584,25,4,,,,
18:51:35,45.592,400,0,,,,
18:51:35,45.6,784,36,,,,
18:51:35,45.608,25,1,,,,
18:51:35,45.616,225,4,,,,
18:51:35,45.624,225,0,,,,
18:51:35,45.632,1681,16,,,,
18:51:35,45.64,625,4,,,,
18:51:35,45.648,9,0,,,,
18:51:35,45.656,9,49,,,,
18:51:35,45.664,576,0,,,,
18:51:35,45.672,784,36,,,,
18:51:35,45.68,361,0,,,,
18:51:35,45.688,484,1,,,,
18:51:35,45.696,9,9,,,,
18:51:36,45.704,256,9,,,,
18:51:36,45.712,25,9,,,,
18:51:36,45.72,0,16,,,,
18:51:36,45.728,1,9,,,,
18:51:36,45.736,1,144,,,,
18:51:36,45.744,4,36,,,,
18:51:36,45.752,4,0,,,,
18:51:36,45.76,0,0,,,,
18:51:36,45.768,64,1,,,,
18:51:36,45.776,0,0,,,,
18:51:36,45.784,100,16,,,,
18:51:36,45.792,49,36,,,,
18:51:36,45.8,0,0,,,,
18:51:36,45.808,400,1,,,,
18:51:36,45.816,100,4,,,,
18:51:36,45.824,1,4,,,,
18:51:36,45.832,64,49,,,,
18:51:36,45.84,16,121,,,,
18:51:36,45.848,400,0,,,,
18:51:36,45.856,676,49,,,,
18:51:36,45.864,64,4,,,,
18:51:36,45.872,25,1,,,,
18:51:36,45.88,400,1,,,,
18:51:36,45.888,16,0,,,,
18:51:36,45.896,1089,25,,,,
18:51:36,45.904,1521,100,,,,
18:51:36,45.912,4,25,,,,
18:51:36,45.92,841,16,,,,
18:51:36,45.928,484,64,,,,
18:51:36,45.936,100,16,,,,
18:51:36,45.944,121,4,,,,
18:51:36,45.952,36,0,,,,
18:51:36,45.96,225,36,,,,
18:51:36,45.968,784,64,,,,
18:51:36,45.976,729,81,,,,
18:51:36,45.984,25,100,,,,
18:51:36,45.992,441,4,,,,
18:51:36,46,144,9,,,,
18:51:36,46.008,9,1,,,,
18:51:36,46.016,64,16,,,,
18:51:36,46.024,16,4,,,,
18:51:36,46.032,441,49,,,,
18:51:36,46.04,1936,64,,,,
18:51:36,46.048,1024,1,,,,
18:51:36,46.056,676,4,,,,
18:51:36,46.064,49,16,,,,
18:51:36,46.072,1089,9,,,,
18:51:36,46.08,2025,196,,,,
18:51:36,46.088,121,81,,,,
18:51:36,46.096,169,4,,,,
18:51:36,46.104,64,1,,,,
18:51:36,46.112,49,0,,,,
18:51:36,46.12,64,4,,,,
18:51:36,46.128,484,1,,,,
18:51:36,46.136,169,16,,,,
18:51:36,46.144,529,25,,,,
18:51:36,46.152,144,4,,,,
18:51:36,46.16,625,0,,,,
18:51:36,46.168,1024,25,,,,
18:51:36,46.176,169,9,,,,
18:51:36,46.184,841,36,,,,
18:51:36,46.192,1225,100,,,,
18:51:36,46.2,16,1,,,,
18:51:36,46.208,36,36,,,,
18:51:36,46.216,1225,4,,,,
18:51:36,46.224,1296,49,,,,
18:51:36,46.232,361,49,,,,
18:51:36,46.24,0,16,,,,
18:51:36,46.248,9,0,,,,
18:51:36,46.256,256,0,,,,
18:51:36,46.264,121,9,,,,
18:51:36,46.272,16,1,,,,
18:51:36,46.28,16,25,,,,
18:51:36,46.288,36,9,,,,
18:51:36,46.296,49,1,,,,
18:51:36,46.304,4,1,,,,
18:51:36,46.312,49,9,,,,
18:51:36,46.32,441,9,,,,
18:51:36,46.328,784,64,,,,
18:51:36,46.336,9,16,,,,
18:51:36,46.344,676,36,,,,
18:51:36,46.352,729,64,,,,
18:51:36,46.36,169,16,,,,
18:51:36,46.368,36,16,,,,
18:51:36,46.376,441,4,,,,
18:51:36,46.384,25,36,,,,
18:51:36,46.392,16,9,,,,
18:51:36,46.4,49,16,,,,
18:51:36,46.408,100,0,,,,
18:51:36,46.416,16,0,,,,
18:51:36,46.424,169,9,,,,
18:51:36,46.432,324,9,,,,
18:51:36,46.44,4,1,,,,
18:51:36,46.448,16,16,,,,
18:51:36,46.456,841,0,,,,
18:51:36,46.464,2025,144,,,,
18:51:36,46.472,196,144,,,,
18:51:36,46.48,9,9,,,,
18:51:36,46.488,16,4,,,,
18:51:36,46.496,25,4,,,,
18:51:36,46.504,4,0,,,,
18:51:36,46.512,225,9,,,,
18:51:36,46.52,256,64,,,,
18:51:36,46.528,144,36,,,,
18:51:36,46.536,961,9,,,,
18:51:36,46.544,529,16,,,,
18:51:36,46.552,9,9,,,,
18:51:36,46.56,196,36,,,,
18:51:36,46.568,289,25,,,,
18:51:36,46.576,121,36,,,,
18:51:36,46.584,0,0,,,,
18:51:36,46.592,25,36,,,,
18:51:36,46.6,4,4,,,,
18:51:36,46.608,324,1,,,,
18:51:36,46.616,196,9,,,,
18:51:36,46.624,49,0,,,,
18:51:36,46.632,4,4,,,,
18:51:36,46.64,1,1,,,,
18:51:36,46.648,196,1,,,,
18:51:36,46.656,36,0,,,,
18:51:36,46.664,400,9,,,,
18:51:37,46.672,64,25,,,,
18:51:37,46.68,4,25,,,,
18:51:37,46.688,0,64,,,,
18:51:37,46.696,25,4,,,,
18:51:37,46.704,64,9,,,,
18:51:37,46.712,49,0,,,,
18:51:37,46.72,1,9,,,,
18:51:37,46.728,225,16,,,,
18:51:37,46.736,400,81,,,,
18:51:37,46.744,256,36,,,,
18:51:37,46.752,9,9,,,,
18:51:37,46.76,64,1,,,,
18:51:37,46.768,169,49,,,,
18:51:37,46.776,1225,49,,,,
18:51:37,46.784,3136,121,,,,
18:51:37,46.792,841,144,,,,
18:51:37,46.8,1,9,,,,
18:51:37,46.808,36,1,,,,
18:51:37,46.816,196,9,,,,
18:51:37,46.824,144,4,,,,
18:51:37,46.832,64,16,,,,
18:51:37,46.84,1,36,,,,
18:51:37,46.848,64,1,,,,
18:51:37,46.856,0,16,,,,
18:51:37,46.864,9,1,,,,
18:51:37,46.872,100,1,,,,
18:51:37,46.88,225,16,,,,
18:51:37,46.888,0,0,,,,
18:51:37,46.896,676,64,,,,
18:51:37,46.904,9,25,,,,
18:51:37,46.912,1296,25,,,,
18:51:37,46.92,1024,25,,,,
18:51:37,46.928,144,0,,,,
18:51:37,46.936,784,1,,,,
18:51:37,46.944,1296,81,,,,
18:51:37,46.952,625,16,,,,
18:51:37,46.96,400,1,,,,
18:51:37,46.968,225,1,,,,
18:51:37,46.976,64,1,,,,
18:51:37,46.984,0,9,,,,
18:51:37,46.992,196,1,,,,
18:51:37,47,196,16,,,,
18:51:37,47.008,1,16,,,,
18:51:37,47.016,0,4,,,,
18:51:37,47.024,1,1,,,,
18:51:37,47.032,196,1,,,,
18:51:37,47.04,784,81,,,,
18:51:37,47.048,9,25,,,,
18:51:37,47.056,225,36,,,,
18:51:37,47.064,16,1,,,,
18:51:37,47.072,169,25,,,,
18:51:37,47.08,400,0,,,,
18:51:37,47.088,0,0,,,,
18:51:37,47.096,961,1,,,,
18:51:37,47.104,1296,121,,,,
18:51:37,47.112,289,49,,,,
18:51:37,47.12,64,9,,,,
18:51:37,47.128,324,25,,,,
18:51:37,47.136,4,1,,,,
18:51:37,47.144,49,1,,,,
18:51:37,47.152,81,4,,,,
18:51:37,47.16,1,1,,,,
18:51:37,47.168,400,0,,,,
18:51:37,47.176,2209,144,,,,
18:51:37,47.184,900,144,,,,
18:51:37,47.192,196,0,,,,
18:51:37,47.2,144,9,,,,
18:51:37,47.208,144,36,,,,
18:51:37,47.216,0,16,,,,
18:51:37,47.224,1,16,,,,
18:51:37,47.232,4,9,,,,
18:51:37,47.24,4,0,,,,
18:51:37,47.248,4,4,,,,
18:51:37,47.256,289,4,,,,
18:51:37,47.264,100,64,,,,
18:51:37,47.272,81,25,,,,
18:51:37,47.28,81,9,,,,
18:51:37,47.288,1,4,,,,
18:51:37,47.296,121,9,,,,
18:51:37,47.304,0,9,,,,
18:51:37,47.312,196,0,,,,
18:51:37,47.32,81,1,,,,
18:51:37,47.328,1,1,,,,
18:51:37,47.336,1,1,,,,
18:51:37,47.344,49,9,,,,
18:51:37,47.352,25,9,,,,
18:51:37,47.36,225,0,,,,
18:51:37,47.368,676,25,,,,
18:51:37,47.376,529,16,,,,
18:51:37,47.384,484,1,,,,
18:51:37,47.392,324,25,,,,
18:51:37,47.4,196,25,,,,
18:51:37,47.408,16,0,,,,
18:51:37,47.416,49,0,,,,
18:51:37,47.424,81,1,,,,
18:51:37,47.432,16,9,,,,
18:51:37,47.44,400,0,,,,
18:51:37,47.448,400,25,,,,
18:51:37,47.456,4,1,,,,
18:51:37,47.464,225,25,,,,
18:51:37,47.472,841,4,,,,
18:51:37,47.48,484,16,,,,
18:51:37,47.488,1,0,,,,
18:51:37,47.496,441,1,,,,
18:51:37,47.504,1296,16,,,,
18:51:37,47.512,784,121,,,,
18:51:37,47.52,144,9,,,,
18:51:37,47.528,36,0,,,,
18:51:37,47.536,64,16,,,,
18:51:37,47.544,529,4,,,,
18:51:37,47.552,625,49,,,,
18:51:37,47.56,196,4,,,,
18:51:37,47.568,324,4,,,,
18:51:37,47.576,729,25,,,,
18:51:37,47.584,144,25,,,,
18:51:37,47.592,225,0,,,,
18:51:37,47.6,400,36,,,,
18:51:37,47.608,196,36,,,,
18:51:37,47.616,1024,25,,,,
18:51:37,47.624,196,9,,,,
18:51:37,47.632,16,49,,,,
18:51:37,47.64,49,0,,,,
18:51:38,47.648,324,25,,,,
18:51:38,47.656,64,0,,,,
18:51:38,47.664,169,36,,,,
18:51:38,47.672,4,100,,,,
18:51:38,47.68,225,25,,,,
18:51:38,47.688,49,4,,,,
18:51:38,47.696,256,9,,,,
18:51:38,47.704,0,1,,,,
18:51:38,47.712,16,0,,,,
18:51:38,47.72,9,4,,,,
18:51:38,47.728,81,1,,,,
18:51:38,47.736,256,1,,,,
18:51:38,47.744,169,16,,,,
18:51:38,47.752,324,25,,,,
18:51:38,47.76,144,81,,,,
18:51:38,47.768,100,64,,,,
18:51:38,47.776,121,0,,,,
18:51:38,47.784,2704,64,,,,
18:51:38,47.792,6241,225,,,,
18:51:38,47.8,1444,100,,,,
18:51:38,47.808,529,16,,,,
18:51:38,47.816,4624,169,,,,
18:51:38,47.824,2601,441,,,,
18:51:38,47.832,16,225,,,,
18:51:38,47.84,289,1,,,,
18:51:38,47.848,361,25,,,,
18:51:38,47.856,1936,1,,,,
18:51:38,47.864,361,4,,,,
18:51:38,47.872,1764,0,,,,
18:51:38,47.88,7569,361,,,,
18:51:38,47.888,4624,676,,,,
18:51:38,47.896,361,64,,,,
18:51:38,47.904,169,25,,,,
18:51:38,47.912,484,16,,,,
18:51:38,47.92,169,16,,,,
18:51:38,47.928,1,16,,,,
18:51:38,47.936,49,100,,,,
18:51:38,47.944,25,1,,,,
18:51:38,47.952,324,4,,,,
18:51:38,47.96,1444,144,,,,
18:51:38,47.968,49,121,,,,
18:51:38,47.976,25,1,,,,
18:51:38,47.984,400,36,,,,
18:51:38,47.992,441,121,,,,
18:51:38,48,4,4,,,,
18:51:38,48.008,169,1,,,,
18:51:38,48.016,64,36,,,,
18:51:38,48.024,4,0,,,,
18:51:38,48.032,49,9,,,,
18:51:38,48.04,144,4,,,,
18:51:38,48.048,100,0,,,,
18:51:38,48.056,144,4,,,,
18:51:38,48.064,16,1,,,,
18:51:38,48.072,16,1,,,,
18:51:38,48.08,81,64,,,,
18:51:38,48.088,36,64,,,,
18:51:38,48.096,144,49,,,,
18:51:38,48.104,1681,36,,,,
18:51:38,48.112,8649,1024,,,,
18:51:38,48.12,3136,576,,,,
18:51:38,48.128,484,4,,,,
18:51:38,48.136,25,36,,,,
18:51:38,48.144,49,16,,,,
18:51:38,48.152,441,0,,,,
18:51:38,48.16,1,49,,,,
18:51:38,48.168,289,25,,,,
18:51:38,48.176,100,0,,,,
18:51:38,48.184,144,36,,,,
18:51:38,48.192,81,16,,,,
18:51:38,48.2,64,1,,,,
18:51:38,48.208,4,49,,,,
18:51:38,48.216,4,16,,,,
18:51:38,48.224,4,1,,,,
18:51:38,48.232,225,9,,,,
18:51:38,48.24,9,0,,,,
18:51:38,48.248,529,36,,,,
18:51:38,48.256,4,25,,,,
18:51:38,48.264,196,1,,,,
18:51:38,48.272,36,0,,,,
18:51:38,48.28,36,0,,,,
18:51:38,48.288,841,0,,,,
18:51:38,48.296,900,25,,,,
18:51:38,48.304,121,9,,,,
18:51:38,48.312,25,4,,,,
18:51:38,48.32,121,0,,,,
18:51:38,48.328,225,9,,,,
18:51:38,48.336,289,0,,,,
18:51:38,48.344,441,16,,,,
18:51:38,48.352,361,9,,,,
18:51:38,48.36,64,16,,,,
18:51:38,48.368,16,9,,,,
18:51:38,48.376,121,1,,,,
18:51:38,48.384,784,25,,,,
18:51:38,48.392,169,16,,,,
18:51:38,48.4,144,0,,,,
18:51:38,48.408,900,4,,,,
18:51:38,48.416,625,0,,,,
18:51:38,48.424,4,0,,,,
18:51:38,48.432,100,16,,,,
18:51:38,48.44,484,1,,,,
18:51:38,48.448,0,36,,,,
18:51:38,48.456,1681,196,,,,
18:51:38,48.464,961,289,,,,
18:51:38,48.472,256,36,,,,
18:51:38,48.48,121,81,,,,
18:51:38,48.488,25,196,,,,
18:51:38,48.496,4,1,,,,
18:51:38,48.504,1,49,,,,
18:51:38,48.512,484,25,,,,
18:51:38,48.52,841,4,,,,
18:51:38,48.528,784,1,,,,
18:51:38,48.536,961,1,,,,
18:51:38,48.544,256,9,,,,
18:51:38,48.552,225,25,,,,
18:51:38,48.56,1681,144,,,,
18:51:38,48.568,784,100,,,,
18:51:39,48.576,100,9,,,,
18:51:39,48.584,400,0,,,,
18:51:39,48.592,324,64,,,,
18:51:39,48.6,4,49,,,,
18:51:39,48.608,81,1,,,,
18:51:39,48.616,4,9,,,,
18:51:39,48.624,100,64,,,,
18:51:39,48.632,4,16,,,,
18:51:39,48.64,121,0,,,,
18:51:39,48.648,0,0,,,,
18:51:39,48.656,225,4,,,,
18:51:39,48.664,81,0,,,,
18:51:39,48.672,9,4,,,,
18:51:39,48.68,81,1,,,,
18:51:39,48.688,900,9,,,,
18:51:39,48.696,225,25,,,,
18:51:39,48.704,9,9,,,,
18:51:39,48.712,9,0,,,,
18:51:39,48.72,400,64,,,,
18:51:39,48.728,225,36,,,,
18:51:39,48.736,169,1,,,,
18:51:39,48.744,49,4,,,,
18:51:39,48.752,121,4,,,,
18:51:39,48.76,169,0,,,,
18:51:39,48.768,144,1,,,,
18:51:39,48.776,289,4,,,,
18:51:39,48.784,324,0,,,,
18:51:39,48.792,9,0,,,,
18:51:39,48.8,64,4,,,,
18:51:39,48.808,121,36,,,,
18:51:39,48.816,676,36,,,,
18:51:39,48.824,1600,100,,,,
18:51:39,48.832,961,81,,,,
18:51:39,48.84,676,9,,,,
18:51:39,48.848,576,9,,,,
18:51:39,48.856,100,1,,,,
18:51:39,48.864,4,1,,,,
18:51:39,48.872,16,1,,,,
18:51:39,48.88,0,1,,,,
18:51:39,48.888,100,1,,,,
18:51:39,48.896,121,25,,,,
18:51:39,48.904,169,25,,,,
18:51:39,48.912,196,25,,,,
18:51:39,48.92,81,25,,,,
18:51:39,48.928,25,0,,,,
18:51:39,48.936,324,1,,,,
18:51:39,48.944,729,9,,,,
18:51:39,48.952,81,25,,,,
18:51:39,48.96,0,0,,,,
18:51:39,48.968,196,9,,,,
18:51:39,48.976,529,64,,,,
18:51:39,48.984,144,16,,,,
18:51:39,48.992,25,0,,,,
18:51:39,49,49,9,,,,
18:51:39,49.008,16,4,,,,
18:51:39,49.016,36,1,,,,
18:51:39,49.024,49,1,,,,
18:51:39,49.032,16,0,,,,
18:51:39,49.04,100,0,,,,
18:51:39,49.048,196,16,,,,
18:51:39,49.056,16,1,,,,
18:51:39,49.064,16,36,,,,
18:51:39,49.072,64,9,,,,
18:51:39,49.08,4,1,,,,
18:51:39,49.088,256,9,,,,
18:51:39,49.096,144,25,,,,
18:51:39,49.104,0,25,,,,
18:51:39,49.112,144,16,,,,
18:51:39,49.12,0,0,,,,
18:51:39,49.128,100,1,,,,
18:51:39,49.136,64,0,,,,
18:51:39,49.144,1,4,,,,
18:51:39,49.152,576,36,,,,
18:51:39,49.16,81,36,,,,
18:51:39,49.168,25,0,,,,
18:51:39,49.176,196,36,,,,
18:51:39,49.184,49,81,,,,
18:51:39,49.192,16,0,,,,
18:51:39,49.2,64,4,,,,
18:51:39,49.208,0,4,,,,
18:51:39,49.216,144,16,,,,
18:51:39,49.224,64,16,,,,
18:51:39,49.232,4,1,,,,
18:51:39,49.24,361,0,,,,
18:51:39,49.248,0,1,,,,
18:51:39,49.256,1156,49,,,,
18:51:39,49.264,2401,49,,,,
18:51:39,49.272,784,81,,,,
18:51:39,49.28,576,100,,,,
18:51:39,49.288,361,64,,,,
18:51:39,49.296,25,4,,,,
18:51:39,49.304,169,25,,,,
18:51:39,49.312,289,121,,,,
18:51:39,49.32,49,9,,,,
18:51:39,49.328,841,25,,,,
18:51:39,49.336,676,25,,,,
18:51:39,49.344,441,64,,,,
18:51:39,49.352,64,121,,,,
18:51:39,49.36,4,9,,,,
18:51:39,49.368,16,4,,,,
18:51:39,49.376,1,0,,,,
18:51:39,49.384,9,4,,,,
18:51:39,49.392,36,0,,,,
18:51:39,49.4,4,4,,,,
18:51:39,49.408,169,0,,,,
18:51:39,49.416,961,16,,,,
18:51:39,49.424,361,81,,,,
18:51:39,49.432,25,36,,,,
18:51:39,49.44,121,1,,,,
18:51:39,49.448,900,1,,,,
18:51:39,49.456,361,25,,,,
18:51:39,49.464,49,0,,,,
18:51:39,49.472,441,9,,,,
18:51:39,49.48,256,4,,,,
18:51:39,49.488,1,49,,,,
18:51:39,49.496,25,81,,,,
18:51:39,49.504,49,64,,,,
18:51:39,49.512,4,16,,,,
18:51:39,49.52,196,4,,,,
18:51:39,49.528,400,16,,,,
18:51:39,49.536,81,4,,,,
18:51:39,49.544,49,0,,,,
18:51:39,49.552,1,1,,,,
18:51:40,49.56,81,1,,,,
18:51:40,49.568,729,9,,,,
18:51:40,49.576,1681,9,,,,
18:51:40,49.584,121,81,,,,
18:51:40,49.592,121,36,,,,
18:51:40,49.6,169,9,,,,
18:51:40,49.608,484,64,,,,
18:51:40,49.616,0,0,,,,
18:51:40,49.624,169,4,,,,
18:51:40,49.632,225,25,,,,
18:51:40,49.64,81,1,,,,
18:51:40,49.648,0,4,,,,
18:51:40,49.656,9,4,,,,
18:51:40,49.664,9,0,,,,
18:51:40,49.672,0,9,,,,
18:51:40,49.68,4,1,,,,
18:51:40,49.688,16,1,,,,
18:51:40,49.696,25,1,,,,
18:51:40,49.704,169,9,,,,
18:51:40,49.712,16,25,,,,
18:51:40,49.72,9,0,,,,
18:51:40,49.728,100,1,,,,
18:51:40,49.736,49,25,,,,
18:51:40,49.744,9,4,,,,
18:51:40,49.752,4,0,,,,
18:51:40,49.76,16,1,,,,
18:51:40,49.768,49,4,,,,
18:51:40,49.776,256,36,,,,
18:51:40,49.784,441,4,,,,
18:51:40,49.792,361,0,,,,
18:51:40,49.8,16,4,,,,
18:51:40,49.808,1,0,,,,
18:51:40,49.816,9,0,,,,
18:51:40,49.824,36,0,,,,
18:51:40,49.832,25,1,,,,
18:51:40,49.84,1,0,,,,
18:51:40,49.848,1,0,,,,
18:51:40,49.856,4,0,,,,
18:51:40,49.864,4,0,,,,
18:51:40,49.872,16,0,,,,
18:51:40,49.88,1,1,,,,
18:51:40,49.888,441,4,,,,
18:51:40,49.896,484,25,,,,
18:51:40,49.904,16,4,,,,
18:51:40,49.912,400,9,,,,
18:51:40,49.92,225,1,,,,
18:51:40,49.928,9,0,,,,
18:51:40,49.936,0,0,,,,
18:51:40,49.944,64,0,,,,
18:51:40,49.952,49,1,,,,
18:51:40,49.96,0,4,,,,
18:51:40,49.968,16,0,,,,
18:51:40,49.976,225,0,,,,
18:51:40,49.984,289,16,,,,
18:51:40,49.992,25,9,,,,
18:51:40,50,0,1,,,,
18:51:40,50.008,25,0,,,,
18:51:40,50.016,25,0,,,,
18:51:40,50.024,4,4,,,,
18:51:40,50.032,1,1,,,,
18:51:40,50.04,9,0,,,,
18:51:40,50.048,4,0,,,,
18:51:40,50.056,4,1,,,,
18:51:40,50.064,9,1,,,,
18:51:40,50.072,16,4,,,,
18:51:40,50.08,64,4,,,,
18:51:40,50.088,64,25,,,,
18:51:40,50.096,36,1,,,,
18:51:40,50.104,169,4,,,,
18:51:40,50.112,121,16,,,,
18:51:40,50.12,36,0,,,,
18:51:40,50.128,36,0,,,,
18:51:40,50.136,81,16,,,,
18:51:40,50.144,49,16,,,,
18:51:40,50.152,0,4,,,,
18:51:40,50.16,9,4,,,,
18:51:40,50.168,121,1,,,,
18:51:40,50.176,16,0,,,,
18:51:40,50.184,121,0,,,,
18:51:40,50.192,400,16,,,,
18:51:40,50.2,100,25,,,,
18:51:40,50.208,64,1,,,,
18:51:40,50.216,324,1,,,,
18:51:40,50.224,196,4,,,,
18:51:40,50.232,324,1,,,,
18:51:40,50.24,324,16,,,,
18:51:40,50.248,576,49,,,,
18:51:40,50.256,1024,36,,,,
18:51:40,50.264,144,16,,,,
18:51:40,50.272,16,0,,,,
18:51:40,50.28,81,9,,,,
18:51:40,50.288,100,49,,,,
18:51:40,50.296,4,16,,,,
18:51:40,50.304,81,9,,,,
18:51:40,50.312,576,36,,,,
18:51:40,50.32,225,9,,,,
18:51:40,50.328,25,1,,,,
18:51:40,50.336,49,9,,,,
18:51:40,50.344,81,1,,,,
18:51:40,50.352,25,0,,,,
18:51:40,50.36,16,0,,,,
18:51:40,50.368,1,1,,,,
18:51:40,50.376,4,0,,,,
18:51:40,50.384,144,0,,,,
18:51:40,50.392,4,1,,,,
18:51:40,50.4,36,0,,,,
18:51:40,50.408,4,1,,,,
18:51:40,50.416,16,4,,,,
18:51:40,50.424,0,1,,,,
18:51:40,50.432,4,1,,,,
18:51:40,50.44,121,0,,,,
18:51:40,50.448,36,9,,,,
18:51:40,50.456,9,0,,,,
18:51:40,50.464,4,1,,,,
18:51:40,50.472,9,4,,,,
18:51:40,50.48,16,0,,,,
18:51:40,50.488,36,1,,,,
18:51:40,50.496,4,1,,,,
18:51:40,50.504,49,0,,,,
18:51:40,50.512,225,1,,,,
18:51:40,50.52,484,4,,,,
18:51:40,50.528,144,16,,,,
18:51:40,50.536,9,1,,,,
18:51:40,50.544,0,1,,,,
18:51:40,50.552,36,0,,,,
18:51:40,50.56,16,0,,,,
18:51:40,50.568,1,0,,,,
18:51:40,50.576,196,1,,,,
18:51:40,50.584,16,16,,,,
18:51:40,50.592,784,0,,,,
18:51:40,50.6,225,16,,,,
18:51:40,50.608,9,1,,,,
18:51:40,50.616,36,0,,,,
18:51:40,50.624,361,9,,,,
18:51:41,50.632,196,0,,,,
18:51:41,50.64,4,4,,,,
18:51:41,50.648,121,4,,,,
18:51:41,50.656,144,9,,,,
18:51:41,50.664,4,0,,,,
18:51:41,50.672,4,9,,,,
18:51:41,50.68,1,9,,,,
18:51:41,50.688,9,25,,,,
18:51:41,50.696,0,0,,,,
18:51:41,50.704,36,0,,,,
18:51:41,50.712,576,0,,,,
18:51:41,50.72,1521,36,,,,
18:51:41,50.728,225,64,,,,
18:51:41,50.736,9,1,,,,
18:51:41,50.744,9,4,,,,
18:51:41,50.752,196,16,,,,
18:51:41,50.76,324,49,,,,
18:51:41,50.768,361,36,,,,
18:51:41,50.776,361,0,,,,
18:51:41,50.784,576,4,,,,
18:51:41,50.792,1296,25,,,,
18:51:41,50.8,361,4,,,,
18:51:41,50.808,0,16,,,,
18:51:41,50.816,1,4,,,,
18:51:41,50.824,49,0,,,,
18:51:41,50.832,100,0,,,,
18:51:41,50.84,0,16,,,,
18:51:41,50.848,9,9,,,,
18:51:41,50.856,36,1,,,,
18:51:41,50.864,64,1,,,,
18:51:41,50.872,36,0,,,,
18:51:41,50.88,144,16,,,,
18:51:41,50.888,25,4,,,,
18:51:41,50.896,4,0,,,,
18:51:41,50.904,49,1,,,,
18:51:41,50.912,144,16,,,,
18:51:41,50.92,81,36,,,,
18:51:41,50.928,324,16,,,,
18:51:41,50.936,2209,16,,,,
18:51:41,50.944,1024,4,,,,
18:51:41,50.952,169,64,,,,
18:51:41,50.96,121,4,,,,
18:51:41,50.968,0,81,,,,
18:51:41,50.976,400,9,,,,
18:51:41,50.984,25,4,,,,
18:51:41,50.992,900,9,,,,
18:51:41,51,144,64,,,,
18:51:41,51.008,784,4,,,,
18:51:41,51.016,64,1,,,,
18:51:41,51.024,576,36,,,,
18:51:41,51.032,36,4,,,,
18:51:41,51.04,1600,64,,,,
18:51:41,51.048,2116,16,,,,
18:51:41,51.056,324,4,,,,
18:51:41,51.064,676,9,,,,
18:51:41,51.072,576,225,,,,
18:51:41,51.08,256,64,,,,
18:51:41,51.088,441,16,,,,
18:51:41,51.096,36,1,,,,
18:51:41,51.104,196,4,,,,
18:51:41,51.112,25,64,,,,
18:51:41,51.12,361,4,,,,
18:51:41,51.128,1225,25,,,,
18:51:41,51.136,0,81,,,,
18:51:41,51.144,1156,49,,,,
18:51:41,51.152,2304,225,,,,
18:51:41,51.16,961,81,,,,
18:51:41,51.168,64,0,,,,
18:51:41,51.176,169,64,,,,
18:51:41,51.184,729,9,,,,
18:51:41,51.192,1024,144,,,,
18:51:41,51.2,576,64,,,,
18:51:41,51.208,169,9,,,,
18:51:41,51.216,961,100,,,,
18:51:41,51.224,625,121,,,,
18:51:41,51.232,1024,9,,,,
18:51:41,51.24,5929,121,,,,
18:51:41,51.248,5476,400,,,,
18:51:41,51.256,361,16,,,,
18:51:41,51.264,16,9,,,,
18:51:41,51.272,400,100,,,,
18:51:41,51.28,3025,196,,,,
18:51:41,51.288,1849,49,,,,
18:51:41,51.296,484,25,,,,
18:51:41,51.304,81,9,,,,
18:51:41,51.312,169,36,,,,
18:51:41,51.32,484,81,,,,
18:51:41,51.328,36,4,,,,
18:51:41,51.336,0,1,,,,
18:51:41,51.344,144,1,,,,
18:51:41,51.352,4,1,,,,
18:51:41,51.36,0,1,,,,
18:51:41,51.368,100,9,,,,
18:51:41,51.376,121,4,,,,
18:51:41,51.384,144,4,,,,
18:51:41,51.392,256,36,,,,
18:51:41,51.4,576,100,,,,
18:51:41,51.408,529,36,,,,
18:51:41,51.416,169,16,,,,
18:51:41,51.424,100,36,,,,
18:51:41,51.432,400,25,,,,
18:51:41,51.44,529,16,,,,
18:51:41,51.448,196,16,,,,
18:51:41,51.456,900,4,,,,
18:51:41,51.464,1849,16,,,,
18:51:41,51.472,289,64,,,,
18:51:41,51.48,9,0,,,,
18:51:41,51.488,1,1,,,,
18:51:41,51.496,121,16,,,,
18:51:41,51.504,36,1,,,,
18:51:41,51.512,169,9,,,,
18:51:41,51.52,144,4,,,,
18:51:41,51.528,9,9,,,,
18:51:41,51.536,144,4,,,,
18:51:41,51.544,64,4,,,,
18:51:41,51.552,0,9,,,,
18:51:41,51.56,100,0,,,,
18:51:41,51.568,961,9,,,,
18:51:42,51.576,1,16,,,,
18:51:42,51.584,100,16,,,,
18:51:42,51.592,784,1,,,,
18:51:42,51.6,144,81,,,,
18:51:42,51.608,324,9,,,,
18:51:42,51.616,144,25,,,,
18:51:42,51.624,9,0,,,,
18:51:42,51.632,25,49,,,,
18:51:42,51.64,0,16,,,,
18:51:42,51.648,64,9,,,,
18:51:42,51.656,100,1,,,,
18:51:42,51.664,7056,25,,,,
18:51:42,51.672,15625,625,,,,
18:51:42,51.68,2025,676,,,,
18:51:42,51.688,81,4,,,,
18:51:42,51.696,324,4,,,,
18:51:42,51.704,676,9,,,,
18:51:42,51.712,196,144,,,,
18:51:42,51.72,100,25,,,,
18:51:42,51.728,1,9,,,,
18:51:42,51.736,256,0,,,,
